0,-0.325646777750973,0
0.005,-0.188546466960649,-3.31739961856275e-06
0.01,0.315328862997045,-8.51458921855945e-06
0.015,0.698815065600456,-4.2144916670401e-06
0.02,0.422664200655566,1.46479483038313e-05
0.025,-0.0513325601906234,3.72090886037457e-05
0.03,-0.04550123813773,4.94036449530992e-05
0.035,0.0742880859332857,4.77470833405331e-05
0.04,-0.309502424602164,3.43393581369456e-05
0.045,-0.671359115245058,6.58039041548087e-06
0.05,-0.19374149679582,-3.26426582849703e-05
0.055,0.565671993531144,-6.39354287212497e-05
0.06,0.424146865168146,-6.86139445565321e-05
0.065,-0.439764968915551,-5.08398431401715e-05
0.07,-0.811901710277878,-3.20281903217666e-05
0.075,-0.431299129244073,-2.36340921256042e-05
0.08,-0.137455618082613,-2.09923495619128e-05
0.085,-0.272771753997396,-1.88184297609289e-05
0.09,-0.378652511895617,-1.88284941557367e-05
0.095,-0.300701115333411,-2.26375767685103e-05
0.1,-0.279563096717492,-2.8143020942065e-05
0.105,-0.149740806011803,-3.28417083286572e-05
0.11,0.341140021383051,-3.18250812025078e-05
0.115,0.716040253096096,-1.61298070906779e-05
0.12,0.433296776861807,1.58957838929144e-05
0.125,-0.0512513142584324,5.03249820304889e-05
0.13,-0.0520968277409208,6.99272396090763e-05
0.135,0.0745474256287129,6.94287672482258e-05
0.14,-0.298025508082073,5.12325080786837e-05
0.145,-0.659327764493472,1.52397559943702e-05
0.15,-0.187332215293358,-3.30895271919806e-05
0.155,0.574196430152975,-7.25459964749594e-05
0.16,0.438626401362687,-8.22277928330462e-05
0.165,-0.429977609283298,-6.61270499925175e-05
0.17,-0.814169198245352,-4.52540772405185e-05
0.175,-0.435309753252112,-3.22186074334107e-05
0.18,-0.128911999498628,-2.35258585099946e-05
0.185,-0.249469141996946,-1.5001812562395e-05
0.19,-0.344712044877978,-9.56021539052706e-06
0.195,-0.257871221976084,-9.56439923279956e-06
0.2,-0.23320418978515,-1.36063250151814e-05
0.205,-0.111367147234808,-1.91137921662346e-05
0.21,0.365942410994509,-2.09769629987259e-05
0.215,0.732021589817922,-9.63456765930793e-06
0.22,0.442938519899422,1.76213308218137e-05
0.225,-0.0516169787285191,4.75223460640013e-05
0.23,-0.0586429761427114,6.33469576721376e-05
0.235,0.0752108015615727,6.12345287809951e-05
0.24,-0.285880269583925,4.38621445542257e-05
0.245,-0.646567763116497,1.0732166419569e-05
0.25,-0.180452154305011,-3.35540977102279e-05
0.255,0.582855378861357,-6.90140331568835e-05
0.26,0.45321685757273,-7.60726083669525e-05
0.265,-0.419745474438039,-5.84843397769218e-05
0.27,-0.815565772870651,-3.75129482012503e-05
0.275,-0.438075550449563,-2.52646777954787e-05
0.28,-0.118791274623681,-1.86907526611329e-05
0.285,-0.224434295694724,-1.28431741056223e-05
0.29,-0.309286242363405,-9.77254762419611e-06
0.295,-0.21417876701961,-1.12241002600532e-05
0.3,-0.186727702379242,-1.51533350037493e-05
0.305,-0.0735678409851045,-1.92286996315876e-05
0.31,0.389627862026188,-1.88399197524771e-05
0.315,0.746691905211205,-5.44007225603193e-06
0.32,0.451559054462743,2.2727927432987e-05
0.325,-0.0524350907473109,5.23758085554959e-05
0.33,-0.0651381624222225,6.70465952792091e-05
0.335,0.0762687395102859,6.27743107945454e-05
0.34,-0.27309603742618,4.31499125843874e-05
0.345,-0.633124297753482,8.3574222899243e-06
0.35,-0.173151778249471,-3.70558432068893e-05
0.355,0.591602969680106,-7.23639530572379e-05
0.36,0.467884143744814,-7.78458556799445e-05
0.365,-0.409088375744264,-5.81504087901969e-05
0.37,-0.816104182742804,-3.5329412610256e-05
0.375,-0.439619360948051,-2.27701336546389e-05
